subject,PCR,uniqueseq,value,freq
92,F3F_S1R,F3F_S1R.13,0,0
93,F3F_S1R,F3F_S1R.13,0,0
95,F3F_S1R,F3F_S1R.13,0,0
10,F3F_S1R,F3F_S1R.15,0,0
12,F3F_S1R,F3F_S1R.15,0,0
13,F3F_S1R,F3F_S1R.15,0,0
15,F3F_S1R,F3F_S1R.15,0,0
16,F3F_S1R,F3F_S1R.15,0,0
17,F3F_S1R,F3F_S1R.15,0,0
18,F3F_S1R,F3F_S1R.15,0,0
19,F3F_S1R,F3F_S1R.15,0,0
2,F3F_S1R,F3F_S1R.15,0,0
20,F3F_S1R,F3F_S1R.15,0,0
21,F3F_S1R,F3F_S1R.15,0,0
23,F3F_S1R,F3F_S1R.15,0,0
24,F3F_S1R,F3F_S1R.15,0,0
25,F3F_S1R,F3F_S1R.15,0,0
26,F3F_S1R,F3F_S1R.15,0,0
27,F3F_S1R,F3F_S1R.15,0,0
28,F3F_S1R,F3F_S1R.15,0,0
29,F3F_S1R,F3F_S1R.15,0,0
30,F3F_S1R,F3F_S1R.15,0,0
31,F3F_S1R,F3F_S1R.15,0,0
32,F3F_S1R,F3F_S1R.15,0,0
34,F3F_S1R,F3F_S1R.15,0,0
36,F3F_S1R,F3F_S1R.15,0,0
37,F3F_S1R,F3F_S1R.15,0,0
38,F3F_S1R,F3F_S1R.15,0,0
39,F3F_S1R,F3F_S1R.15,0,0
4,F3F_S1R,F3F_S1R.15,0,0
40,F3F_S1R,F3F_S1R.15,0,0
42,F3F_S1R,F3F_S1R.15,0,0
44,F3F_S1R,F3F_S1R.15,0,0
45,F3F_S1R,F3F_S1R.15,0,0
46,F3F_S1R,F3F_S1R.15,0,0
47,F3F_S1R,F3F_S1R.15,0,0
48,F3F_S1R,F3F_S1R.15,0,0
49,F3F_S1R,F3F_S1R.15,0,0
5,F3F_S1R,F3F_S1R.15,0,0
50,F3F_S1R,F3F_S1R.15,0,0
51,F3F_S1R,F3F_S1R.15,0,0
52,F3F_S1R,F3F_S1R.15,0,0
53,F3F_S1R,F3F_S1R.15,0,0
54,F3F_S1R,F3F_S1R.15,0,0
55,F3F_S1R,F3F_S1R.15,0,0
56,F3F_S1R,F3F_S1R.15,0,0
57,F3F_S1R,F3F_S1R.15,0,0
58,F3F_S1R,F3F_S1R.15,0,0
59,F3F_S1R,F3F_S1R.15,0,0
6,F3F_S1R,F3F_S1R.15,0,0
60,F3F_S1R,F3F_S1R.15,0,0
61,F3F_S1R,F3F_S1R.15,0,0
62,F3F_S1R,F3F_S1R.15,0,0
63,F3F_S1R,F3F_S1R.15,0,0
66,F3F_S1R,F3F_S1R.15,7694,55.4123154483255
67,F3F_S1R,F3F_S1R.15,7903,53.4239167173663
68,F3F_S1R,F3F_S1R.15,0,0
69,F3F_S1R,F3F_S1R.15,2740,54.4082605242256
7,F3F_S1R,F3F_S1R.15,0,0
70,F3F_S1R,F3F_S1R.15,0,0
71,F3F_S1R,F3F_S1R.15,4089,52.9320388349515
72,F3F_S1R,F3F_S1R.15,0,0
73,F3F_S1R,F3F_S1R.15,0,0
74,F3F_S1R,F3F_S1R.15,0,0
75,F3F_S1R,F3F_S1R.15,0,0
76,F3F_S1R,F3F_S1R.15,0,0
77,F3F_S1R,F3F_S1R.15,0,0
78,F3F_S1R,F3F_S1R.15,0,0
79,F3F_S1R,F3F_S1R.15,0,0
8,F3F_S1R,F3F_S1R.15,0,0
80,F3F_S1R,F3F_S1R.15,0,0
81,F3F_S1R,F3F_S1R.15,0,0
82,F3F_S1R,F3F_S1R.15,0,0
84,F3F_S1R,F3F_S1R.15,0,0
85,F3F_S1R,F3F_S1R.15,0,0
87,F3F_S1R,F3F_S1R.15,0,0
90,F3F_S1R,F3F_S1R.15,0,0
91,F3F_S1R,F3F_S1R.15,0,0
92,F3F_S1R,F3F_S1R.15,0,0
93,F3F_S1R,F3F_S1R.15,0,0
95,F3F_S1R,F3F_S1R.15,0,0
10,F3F_S1R,F3F_S1R.17,0,0
12,F3F_S1R,F3F_S1R.17,0,0
13,F3F_S1R,F3F_S1R.17,0,0
15,F3F_S1R,F3F_S1R.17,0,0
16,F3F_S1R,F3F_S1R.17,0,0
17,F3F_S1R,F3F_S1R.17,0,0
18,F3F_S1R,F3F_S1R.17,0,0
19,F3F_S1R,F3F_S1R.17,0,0
2,F3F_S1R,F3F_S1R.17,32,100
20,F3F_S1R,F3F_S1R.17,0,0
21,F3F_S1R,F3F_S1R.17,0,0
23,F3F_S1R,F3F_S1R.17,0,0
24,F3F_S1R,F3F_S1R.17,0,0
25,F3F_S1R,F3F_S1R.17,0,0
26,F3F_S1R,F3F_S1R.17,0,0
27,F3F_S1R,F3F_S1R.17,3737,48.0272458552885
28,F3F_S1R,F3F_S1R.17,0,0
29,F3F_S1R,F3F_S1R.17,0,0
30,F3F_S1R,F3F_S1R.17,0,0
31,F3F_S1R,F3F_S1R.17,0,0
32,F3F_S1R,F3F_S1R.17,0,0
34,F3F_S1R,F3F_S1R.17,6473,48.8638937117838
36,F3F_S1R,F3F_S1R.17,0,0
37,F3F_S1R,F3F_S1R.17,0,0
38,F3F_S1R,F3F_S1R.17,0,0
39,F3F_S1R,F3F_S1R.17,0,0
4,F3F_S1R,F3F_S1R.17,9344,49.2827004219409
40,F3F_S1R,F3F_S1R.17,0,0
42,F3F_S1R,F3F_S1R.17,0,0
44,F3F_S1R,F3F_S1R.17,0,0
45,F3F_S1R,F3F_S1R.17,0,0
46,F3F_S1R,F3F_S1R.17,0,0
47,F3F_S1R,F3F_S1R.17,0,0
48,F3F_S1R,F3F_S1R.17,0,0
49,F3F_S1R,F3F_S1R.17,0,0
5,F3F_S1R,F3F_S1R.17,0,0
50,F3F_S1R,F3F_S1R.17,0,0
51,F3F_S1R,F3F_S1R.17,0,0
52,F3F_S1R,F3F_S1R.17,0,0
53,F3F_S1R,F3F_S1R.17,0,0
54,F3F_S1R,F3F_S1R.17,0,0
55,F3F_S1R,F3F_S1R.17,0,0
56,F3F_S1R,F3F_S1R.17,0,0
57,F3F_S1R,F3F_S1R.17,0,0
58,F3F_S1R,F3F_S1R.17,0,0
59,F3F_S1R,F3F_S1R.17,0,0
6,F3F_S1R,F3F_S1R.17,2161,50.4788600794207
60,F3F_S1R,F3F_S1R.17,0,0
61,F3F_S1R,F3F_S1R.17,0,0
62,F3F_S1R,F3F_S1R.17,0,0
63,F3F_S1R,F3F_S1R.17,0,0
66,F3F_S1R,F3F_S1R.17,0,0
67,F3F_S1R,F3F_S1R.17,0,0
68,F3F_S1R,F3F_S1R.17,0,0
69,F3F_S1R,F3F_S1R.17,0,0
7,F3F_S1R,F3F_S1R.17,0,0
70,F3F_S1R,F3F_S1R.17,0,0
71,F3F_S1R,F3F_S1R.17,0,0
72,F3F_S1R,F3F_S1R.17,0,0
73,F3F_S1R,F3F_S1R.17,0,0
74,F3F_S1R,F3F_S1R.17,0,0
75,F3F_S1R,F3F_S1R.17,0,0
76,F3F_S1R,F3F_S1R.17,0,0
77,F3F_S1R,F3F_S1R.17,0,0
78,F3F_S1R,F3F_S1R.17,0,0
79,F3F_S1R,F3F_S1R.17,0,0
8,F3F_S1R,F3F_S1R.17,0,0
80,F3F_S1R,F3F_S1R.17,0,0
81,F3F_S1R,F3F_S1R.17,0,0
82,F3F_S1R,F3F_S1R.17,0,0
84,F3F_S1R,F3F_S1R.17,0,0
85,F3F_S1R,F3F_S1R.17,0,0
87,F3F_S1R,F3F_S1R.17,0,0
90,F3F_S1R,F3F_S1R.17,0,0
91,F3F_S1R,F3F_S1R.17,0,0
92,F3F_S1R,F3F_S1R.17,0,0
93,F3F_S1R,F3F_S1R.17,0,0
95,F3F_S1R,F3F_S1R.17,0,0
10,F3F_S1R,F3F_S1R.19,0,0
12,F3F_S1R,F3F_S1R.19,0,0
13,F3F_S1R,F3F_S1R.19,0,0
15,F3F_S1R,F3F_S1R.19,0,0
16,F3F_S1R,F3F_S1R.19,0,0
17,F3F_S1R,F3F_S1R.19,0,0
18,F3F_S1R,F3F_S1R.19,0,0
19,F3F_S1R,F3F_S1R.19,0,0
2,F3F_S1R,F3F_S1R.19,0,0
20,F3F_S1R,F3F_S1R.19,0,0
21,F3F_S1R,F3F_S1R.19,0,0
23,F3F_S1R,F3F_S1R.19,0,0
24,F3F_S1R,F3F_S1R.19,0,0
25,F3F_S1R,F3F_S1R.19,0,0
26,F3F_S1R,F3F_S1R.19,0,0
27,F3F_S1R,F3F_S1R.19,0,0
28,F3F_S1R,F3F_S1R.19,0,0
29,F3F_S1R,F3F_S1R.19,0,0
30,F3F_S1R,F3F_S1R.19,0,0
31,F3F_S1R,F3F_S1R.19,0,0
32,F3F_S1R,F3F_S1R.19,0,0
34,F3F_S1R,F3F_S1R.19,38,0.286857401675851
36,F3F_S1R,F3F_S1R.19,0,0
37,F3F_S1R,F3F_S1R.19,0,0
38,F3F_S1R,F3F_S1R.19,0,0
39,F3F_S1R,F3F_S1R.19,0,0
4,F3F_S1R,F3F_S1R.19,85,0.44831223628692
40,F3F_S1R,F3F_S1R.19,0,0
42,F3F_S1R,F3F_S1R.19,0,0
44,F3F_S1R,F3F_S1R.19,0,0
45,F3F_S1R,F3F_S1R.19,0,0
46,F3F_S1R,F3F_S1R.19,0,0
47,F3F_S1R,F3F_S1R.19,0,0
48,F3F_S1R,F3F_S1R.19,0,0
49,F3F_S1R,F3F_S1R.19,0,0
5,F3F_S1R,F3F_S1R.19,0,0
50,F3F_S1R,F3F_S1R.19,0,0
51,F3F_S1R,F3F_S1R.19,0,0
52,F3F_S1R,F3F_S1R.19,0,0
53,F3F_S1R,F3F_S1R.19,0,0
54,F3F_S1R,F3F_S1R.19,0,0
55,F3F_S1R,F3F_S1R.19,0,0
56,F3F_S1R,F3F_S1R.19,0,0
57,F3F_S1R,F3F_S1R.19,0,0
58,F3F_S1R,F3F_S1R.19,0,0
59,F3F_S1R,F3F_S1R.19,0,0
6,F3F_S1R,F3F_S1R.19,0,0
60,F3F_S1R,F3F_S1R.19,0,0
61,F3F_S1R,F3F_S1R.19,0,0
62,F3F_S1R,F3F_S1R.19,0,0
63,F3F_S1R,F3F_S1R.19,0,0
66,F3F_S1R,F3F_S1R.19,0,0
67,F3F_S1R,F3F_S1R.19,0,0
68,F3F_S1R,F3F_S1R.19,0,0
69,F3F_S1R,F3F_S1R.19,0,0
7,F3F_S1R,F3F_S1R.19,0,0
70,F3F_S1R,F3F_S1R.19,0,0
71,F3F_S1R,F3F_S1R.19,0,0
72,F3F_S1R,F3F_S1R.19,0,0
73,F3F_S1R,F3F_S1R.19,0,0
74,F3F_S1R,F3F_S1R.19,0,0
75,F3F_S1R,F3F_S1R.19,0,0
76,F3F_S1R,F3F_S1R.19,0,0
77,F3F_S1R,F3F_S1R.19,0,0
78,F3F_S1R,F3F_S1R.19,0,0
79,F3F_S1R,F3F_S1R.19,0,0
8,F3F_S1R,F3F_S1R.19,0,0
80,F3F_S1R,F3F_S1R.19,0,0
81,F3F_S1R,F3F_S1R.19,0,0
82,F3F_S1R,F3F_S1R.19,0,0
84,F3F_S1R,F3F_S1R.19,0,0
85,F3F_S1R,F3F_S1R.19,0,0
87,F3F_S1R,F3F_S1R.19,0,0
90,F3F_S1R,F3F_S1R.19,0,0
91,F3F_S1R,F3F_S1R.19,0,0
92,F3F_S1R,F3F_S1R.19,0,0
93,F3F_S1R,F3F_S1R.19,0,0
95,F3F_S1R,F3F_S1R.19,0,0
10,F3F_S1R,F3F_S1R.20,16,0.209561231172233
12,F3F_S1R,F3F_S1R.20,0,0
13,F3F_S1R,F3F_S1R.20,0,0
15,F3F_S1R,F3F_S1R.20,0,0
16,F3F_S1R,F3F_S1R.20,0,0
17,F3F_S1R,F3F_S1R.20,0,0
18,F3F_S1R,F3F_S1R.20,0,0
19,F3F_S1R,F3F_S1R.20,0,0
2,F3F_S1R,F3F_S1R.20,0,0
20,F3F_S1R,F3F_S1R.20,0,0
21,F3F_S1R,F3F_S1R.20,0,0
23,F3F_S1R,F3F_S1R.20,56,0.284047679431905
24,F3F_S1R,F3F_S1R.20,10,0.420875420875421
25,F3F_S1R,F3F_S1R.20,0,0
26,F3F_S1R,F3F_S1R.20,0,0
27,F3F_S1R,F3F_S1R.20,10,0.128518185323223
28,F3F_S1R,F3F_S1R.20,0,0
29,F3F_S1R,F3F_S1R.20,0,0
30,F3F_S1R,F3F_S1R.20,0,0
31,F3F_S1R,F3F_S1R.20,0,0
32,F3F_S1R,F3F_S1R.20,0,0
34,F3F_S1R,F3F_S1R.20,0,0
36,F3F_S1R,F3F_S1R.20,0,0
37,F3F_S1R,F3F_S1R.20,10,0.107874865156419
38,F3F_S1R,F3F_S1R.20,0,0
39,F3F_S1R,F3F_S1R.20,0,0
4,F3F_S1R,F3F_S1R.20,0,0
40,F3F_S1R,F3F_S1R.20,0,0
42,F3F_S1R,F3F_S1R.20,0,0
44,F3F_S1R,F3F_S1R.20,0,0
45,F3F_S1R,F3F_S1R.20,0,0
46,F3F_S1R,F3F_S1R.20,7,0.122549019607843
47,F3F_S1R,F3F_S1R.20,0,0
48,F3F_S1R,F3F_S1R.20,5,0.148279952550415
49,F3F_S1R,F3F_S1R.20,0,0
5,F3F_S1R,F3F_S1R.20,0,0
50,F3F_S1R,F3F_S1R.20,0,0
51,F3F_S1R,F3F_S1R.20,4,0.0707588890854414
52,F3F_S1R,F3F_S1R.20,0,0
53,F3F_S1R,F3F_S1R.20,0,0
54,F3F_S1R,F3F_S1R.20,0,0
55,F3F_S1R,F3F_S1R.20,0,0
56,F3F_S1R,F3F_S1R.20,8,0.143163922691482
57,F3F_S1R,F3F_S1R.20,0,0
58,F3F_S1R,F3F_S1R.20,0,0
59,F3F_S1R,F3F_S1R.20,0,0
6,F3F_S1R,F3F_S1R.20,0,0
60,F3F_S1R,F3F_S1R.20,0,0
61,F3F_S1R,F3F_S1R.20,0,0
62,F3F_S1R,F3F_S1R.20,0,0
63,F3F_S1R,F3F_S1R.20,3,0.059606596463342
66,F3F_S1R,F3F_S1R.20,0,0
67,F3F_S1R,F3F_S1R.20,0,0
68,F3F_S1R,F3F_S1R.20,0,0
69,F3F_S1R,F3F_S1R.20,0,0
7,F3F_S1R,F3F_S1R.20,28,0.235353450449693
70,F3F_S1R,F3F_S1R.20,28,0.142204164550533
71,F3F_S1R,F3F_S1R.20,17,0.220064724919094
72,F3F_S1R,F3F_S1R.20,0,0
73,F3F_S1R,F3F_S1R.20,0,0
74,F3F_S1R,F3F_S1R.20,14,0.13248793413457
75,F3F_S1R,F3F_S1R.20,0,0
76,F3F_S1R,F3F_S1R.20,0,0
77,F3F_S1R,F3F_S1R.20,0,0
78,F3F_S1R,F3F_S1R.20,0,0
79,F3F_S1R,F3F_S1R.20,0,0
8,F3F_S1R,F3F_S1R.20,0,0
80,F3F_S1R,F3F_S1R.20,0,0
81,F3F_S1R,F3F_S1R.20,0,0
82,F3F_S1R,F3F_S1R.20,0,0
84,F3F_S1R,F3F_S1R.20,0,0
85,F3F_S1R,F3F_S1R.20,3,0.0265345834070405
87,F3F_S1R,F3F_S1R.20,0,0
90,F3F_S1R,F3F_S1R.20,0,0
91,F3F_S1R,F3F_S1R.20,5,0.0572737686139748
92,F3F_S1R,F3F_S1R.20,0,0
93,F3F_S1R,F3F_S1R.20,0,0
95,F3F_S1R,F3F_S1R.20,0,0
10,F3F_S1R,F3F_S1R.21,11,0.14407334643091
12,F3F_S1R,F3F_S1R.21,0,0
13,F3F_S1R,F3F_S1R.21,0,0
15,F3F_S1R,F3F_S1R.21,0,0
16,F3F_S1R,F3F_S1R.21,0,0
17,F3F_S1R,F3F_S1R.21,0,0
18,F3F_S1R,F3F_S1R.21,0,0
19,F3F_S1R,F3F_S1R.21,0,0
2,F3F_S1R,F3F_S1R.21,0,0
20,F3F_S1R,F3F_S1R.21,0,0
21,F3F_S1R,F3F_S1R.21,0,0
23,F3F_S1R,F3F_S1R.21,58,0.294192239411615
24,F3F_S1R,F3F_S1R.21,6,0.252525252525253
25,F3F_S1R,F3F_S1R.21,0,0
26,F3F_S1R,F3F_S1R.21,0,0
27,F3F_S1R,F3F_S1R.21,5,0.0642590926616116
28,F3F_S1R,F3F_S1R.21,0,0
29,F3F_S1R,F3F_S1R.21,0,0
30,F3F_S1R,F3F_S1R.21,0,0
31,F3F_S1R,F3F_S1R.21,0,0
32,F3F_S1R,F3F_S1R.21,0,0
34,F3F_S1R,F3F_S1R.21,0,0
36,F3F_S1R,F3F_S1R.21,0,0
37,F3F_S1R,F3F_S1R.21,16,0.17259978425027
38,F3F_S1R,F3F_S1R.21,0,0
39,F3F_S1R,F3F_S1R.21,0,0
4,F3F_S1R,F3F_S1R.21,0,0
40,F3F_S1R,F3F_S1R.21,6,0.21865889212828
42,F3F_S1R,F3F_S1R.21,0,0
44,F3F_S1R,F3F_S1R.21,0,0
45,F3F_S1R,F3F_S1R.21,0,0
46,F3F_S1R,F3F_S1R.21,5,0.0875350140056023
47,F3F_S1R,F3F_S1R.21,0,0
48,F3F_S1R,F3F_S1R.21,0,0
49,F3F_S1R,F3F_S1R.21,0,0
5,F3F_S1R,F3F_S1R.21,0,0
50,F3F_S1R,F3F_S1R.21,0,0
51,F3F_S1R,F3F_S1R.21,0,0
52,F3F_S1R,F3F_S1R.21,0,0
53,F3F_S1R,F3F_S1R.21,0,0
54,F3F_S1R,F3F_S1R.21,0,0
55,F3F_S1R,F3F_S1R.21,0,0
56,F3F_S1R,F3F_S1R.21,9,0.161059413027917
57,F3F_S1R,F3F_S1R.21,0,0
58,F3F_S1R,F3F_S1R.21,6,0.112107623318386
59,F3F_S1R,F3F_S1R.21,0,0
6,F3F_S1R,F3F_S1R.21,0,0
60,F3F_S1R,F3F_S1R.21,0,0
61,F3F_S1R,F3F_S1R.21,0,0
62,F3F_S1R,F3F_S1R.21,0,0
63,F3F_S1R,F3F_S1R.21,8,0.158950923902245
66,F3F_S1R,F3F_S1R.21,0,0
67,F3F_S1R,F3F_S1R.21,0,0
68,F3F_S1R,F3F_S1R.21,0,0
69,F3F_S1R,F3F_S1R.21,0,0
7,F3F_S1R,F3F_S1R.21,24,0.20173152895688
70,F3F_S1R,F3F_S1R.21,17,0.0863382427628238
71,F3F_S1R,F3F_S1R.21,0,0
72,F3F_S1R,F3F_S1R.21,0,0
73,F3F_S1R,F3F_S1R.21,0,0
74,F3F_S1R,F3F_S1R.21,11,0.104097662534305
75,F3F_S1R,F3F_S1R.21,0,0
76,F3F_S1R,F3F_S1R.21,0,0
77,F3F_S1R,F3F_S1R.21,0,0
78,F3F_S1R,F3F_S1R.21,8,0.072846476051721
79,F3F_S1R,F3F_S1R.21,0,0
8,F3F_S1R,F3F_S1R.21,0,0
80,F3F_S1R,F3F_S1R.21,0,0
81,F3F_S1R,F3F_S1R.21,0,0
82,F3F_S1R,F3F_S1R.21,0,0
84,F3F_S1R,F3F_S1R.21,0,0
85,F3F_S1R,F3F_S1R.21,0,0
87,F3F_S1R,F3F_S1R.21,0,0
90,F3F_S1R,F3F_S1R.21,0,0
91,F3F_S1R,F3F_S1R.21,0,0
92,F3F_S1R,F3F_S1R.21,0,0
93,F3F_S1R,F3F_S1R.21,4,0.0455892409391384
95,F3F_S1R,F3F_S1R.21,0,0
10,F3F_S1R,F3F_S1R.24,0,0
12,F3F_S1R,F3F_S1R.24,0,0
13,F3F_S1R,F3F_S1R.24,58,0.542563143124415
15,F3F_S1R,F3F_S1R.24,0,0
16,F3F_S1R,F3F_S1R.24,0,0
17,F3F_S1R,F3F_S1R.24,0,0
18,F3F_S1R,F3F_S1R.24,0,0
19,F3F_S1R,F3F_S1R.24,0,0
2,F3F_S1R,F3F_S1R.24,0,0
20,F3F_S1R,F3F_S1R.24,0,0
21,F3F_S1R,F3F_S1R.24,0,0
23,F3F_S1R,F3F_S1R.24,0,0
24,F3F_S1R,F3F_S1R.24,0,0
25,F3F_S1R,F3F_S1R.24,0,0
26,F3F_S1R,F3F_S1R.24,0,0
27,F3F_S1R,F3F_S1R.24,0,0
28,F3F_S1R,F3F_S1R.24,0,0
29,F3F_S1R,F3F_S1R.24,0,0
30,F3F_S1R,F3F_S1R.24,0,0
31,F3F_S1R,F3F_S1R.24,0,0
32,F3F_S1R,F3F_S1R.24,0,0
34,F3F_S1R,F3F_S1R.24,0,0
36,F3F_S1R,F3F_S1R.24,0,0
37,F3F_S1R,F3F_S1R.24,0,0
38,F3F_S1R,F3F_S1R.24,0,0
39,F3F_S1R,F3F_S1R.24,0,0
4,F3F_S1R,F3F_S1R.24,0,0
40,F3F_S1R,F3F_S1R.24,0,0
42,F3F_S1R,F3F_S1R.24,0,0
44,F3F_S1R,F3F_S1R.24,0,0
45,F3F_S1R,F3F_S1R.24,0,0
46,F3F_S1R,F3F_S1R.24,0,0
47,F3F_S1R,F3F_S1R.24,0,0
48,F3F_S1R,F3F_S1R.24,0,0
49,F3F_S1R,F3F_S1R.24,0,0
5,F3F_S1R,F3F_S1R.24,0,0
50,F3F_S1R,F3F_S1R.24,0,0
51,F3F_S1R,F3F_S1R.24,0,0
52,F3F_S1R,F3F_S1R.24,0,0
53,F3F_S1R,F3F_S1R.24,0,0
54,F3F_S1R,F3F_S1R.24,0,0
55,F3F_S1R,F3F_S1R.24,0,0
56,F3F_S1R,F3F_S1R.24,0,0
57,F3F_S1R,F3F_S1R.24,0,0
58,F3F_S1R,F3F_S1R.24,0,0
59,F3F_S1R,F3F_S1R.24,0,0
6,F3F_S1R,F3F_S1R.24,0,0
60,F3F_S1R,F3F_S1R.24,0,0
61,F3F_S1R,F3F_S1R.24,0,0
62,F3F_S1R,F3F_S1R.24,0,0
63,F3F_S1R,F3F_S1R.24,0,0
66,F3F_S1R,F3F_S1R.24,0,0
67,F3F_S1R,F3F_S1R.24,0,0
68,F3F_S1R,F3F_S1R.24,0,0
69,F3F_S1R,F3F_S1R.24,0,0
7,F3F_S1R,F3F_S1R.24,0,0
70,F3F_S1R,F3F_S1R.24,0,0
71,F3F_S1R,F3F_S1R.24,0,0
72,F3F_S1R,F3F_S1R.24,0,0
73,F3F_S1R,F3F_S1R.24,0,0
74,F3F_S1R,F3F_S1R.24,0,0
75,F3F_S1R,F3F_S1R.24,0,0
76,F3F_S1R,F3F_S1R.24,0,0
77,F3F_S1R,F3F_S1R.24,0,0
78,F3F_S1R,F3F_S1R.24,0,0
79,F3F_S1R,F3F_S1R.24,0,0
8,F3F_S1R,F3F_S1R.24,0,0
80,F3F_S1R,F3F_S1R.24,0,0
81,F3F_S1R,F3F_S1R.24,0,0
82,F3F_S1R,F3F_S1R.24,0,0
84,F3F_S1R,F3F_S1R.24,0,0
85,F3F_S1R,F3F_S1R.24,0,0
87,F3F_S1R,F3F_S1R.24,0,0
90,F3F_S1R,F3F_S1R.24,0,0
91,F3F_S1R,F3F_S1R.24,0,0
92,F3F_S1R,F3F_S1R.24,0,0
93,F3F_S1R,F3F_S1R.24,0,0
95,F3F_S1R,F3F_S1R.24,0,0
10,F3F_S1R,F3F_S1R.25,0,0
12,F3F_S1R,F3F_S1R.25,0,0
13,F3F_S1R,F3F_S1R.25,0,0
15,F3F_S1R,F3F_S1R.25,0,0
16,F3F_S1R,F3F_S1R.25,0,0
17,F3F_S1R,F3F_S1R.25,0,0
18,F3F_S1R,F3F_S1R.25,0,0
19,F3F_S1R,F3F_S1R.25,0,0
2,F3F_S1R,F3F_S1R.25,0,0
20,F3F_S1R,F3F_S1R.25,0,0
21,F3F_S1R,F3F_S1R.25,0,0
23,F3F_S1R,F3F_S1R.25,0,0
24,F3F_S1R,F3F_S1R.25,0,0
25,F3F_S1R,F3F_S1R.25,0,0
26,F3F_S1R,F3F_S1R.25,0,0
27,F3F_S1R,F3F_S1R.25,0,0
28,F3F_S1R,F3F_S1R.25,0,0
29,F3F_S1R,F3F_S1R.25,0,0
30,F3F_S1R,F3F_S1R.25,0,0
31,F3F_S1R,F3F_S1R.25,20,0.0916758342500917
32,F3F_S1R,F3F_S1R.25,0,0
34,F3F_S1R,F3F_S1R.25,0,0
36,F3F_S1R,F3F_S1R.25,0,0
37,F3F_S1R,F3F_S1R.25,0,0
38,F3F_S1R,F3F_S1R.25,0,0
39,F3F_S1R,F3F_S1R.25,0,0
4,F3F_S1R,F3F_S1R.25,0,0
40,F3F_S1R,F3F_S1R.25,0,0
42,F3F_S1R,F3F_S1R.25,0,0
44,F3F_S1R,F3F_S1R.25,0,0
45,F3F_S1R,F3F_S1R.25,0,0
46,F3F_S1R,F3F_S1R.25,0,0
47,F3F_S1R,F3F_S1R.25,0,0
48,F3F_S1R,F3F_S1R.25,0,0
49,F3F_S1R,F3F_S1R.25,0,0
5,F3F_S1R,F3F_S1R.25,0,0
50,F3F_S1R,F3F_S1R.25,0,0
51,F3F_S1R,F3F_S1R.25,0,0
52,F3F_S1R,F3F_S1R.25,0,0
53,F3F_S1R,F3F_S1R.25,0,0
54,F3F_S1R,F3F_S1R.25,0,0
55,F3F_S1R,F3F_S1R.25,0,0
56,F3F_S1R,F3F_S1R.25,0,0
57,F3F_S1R,F3F_S1R.25,0,0
58,F3F_S1R,F3F_S1R.25,0,0
59,F3F_S1R,F3F_S1R.25,0,0
6,F3F_S1R,F3F_S1R.25,0,0
60,F3F_S1R,F3F_S1R.25,0,0
61,F3F_S1R,F3F_S1R.25,0,0
62,F3F_S1R,F3F_S1R.25,0,0
63,F3F_S1R,F3F_S1R.25,0,0
66,F3F_S1R,F3F_S1R.25,0,0
67,F3F_S1R,F3F_S1R.25,0,0
68,F3F_S1R,F3F_S1R.25,0,0
69,F3F_S1R,F3F_S1R.25,0,0
7,F3F_S1R,F3F_S1R.25,0,0
70,F3F_S1R,F3F_S1R.25,0,0
71,F3F_S1R,F3F_S1R.25,0,0
72,F3F_S1R,F3F_S1R.25,0,0
73,F3F_S1R,F3F_S1R.25,30,0.426015336552116
74,F3F_S1R,F3F_S1R.25,0,0
75,F3F_S1R,F3F_S1R.25,0,0
76,F3F_S1R,F3F_S1R.25,0,0
77,F3F_S1R,F3F_S1R.25,0,0
78,F3F_S1R,F3F_S1R.25,0,0
79,F3F_S1R,F3F_S1R.25,0,0
8,F3F_S1R,F3F_S1R.25,0,0
80,F3F_S1R,F3F_S1R.25,0,0
81,F3F_S1R,F3F_S1R.25,0,0
82,F3F_S1R,F3F_S1R.25,0,0
84,F3F_S1R,F3F_S1R.25,0,0
85,F3F_S1R,F3F_S1R.25,0,0
87,F3F_S1R,F3F_S1R.25,25,0.236272564029865
90,F3F_S1R,F3F_S1R.25,21,0.209539014168829
91,F3F_S1R,F3F_S1R.25,0,0
92,F3F_S1R,F3F_S1R.25,0,0
93,F3F_S1R,F3F_S1R.25,0,0
95,F3F_S1R,F3F_S1R.25,0,0
10,F3F_S1R,F3F_S1R.27,0,0
12,F3F_S1R,F3F_S1R.27,0,0
13,F3F_S1R,F3F_S1R.27,0,0
15,F3F_S1R,F3F_S1R.27,0,0
16,F3F_S1R,F3F_S1R.27,0,0
17,F3F_S1R,F3F_S1R.27,0,0
18,F3F_S1R,F3F_S1R.27,0,0
19,F3F_S1R,F3F_S1R.27,0,0
2,F3F_S1R,F3F_S1R.27,0,0
20,F3F_S1R,F3F_S1R.27,0,0
21,F3F_S1R,F3F_S1R.27,0,0
23,F3F_S1R,F3F_S1R.27,0,0
24,F3F_S1R,F3F_S1R.27,0,0
25,F3F_S1R,F3F_S1R.27,0,0
26,F3F_S1R,F3F_S1R.27,0,0
27,F3F_S1R,F3F_S1R.27,0,0
28,F3F_S1R,F3F_S1R.27,0,0
29,F3F_S1R,F3F_S1R.27,0,0
30,F3F_S1R,F3F_S1R.27,0,0
31,F3F_S1R,F3F_S1R.27,0,0
32,F3F_S1R,F3F_S1R.27,0,0
